village_id,year,month,depth_m,change_from_prev_year_m,quality,data_source
AMR001,2023,7,25.0,0.35,saline,estimated
AMR001,2023,8,25.0,0.35,saline,estimated
AMR001,2023,9,23.6,0.35,moderate,estimated
AMR001,2023,10,23.6,0.35,moderate,estimated
AMR001,2023,11,23.6,0.35,moderate,estimated
AMR001,2023,12,25.0,0.35,saline,estimated
AMR001,2024,1,25.35,0.35,saline,estimated
AMR001,2024,2,25.35,0.35,saline,estimated
AMR001,2024,3,25.35,0.35,saline,estimated
AMR001,2024,4,26.95,0.35,saline,estimated
AMR001,2024,5,26.95,0.35,saline,estimated
AMR001,2024,6,26.95,0.35,saline,estimated
AMR001,2024,7,25.35,0.35,saline,estimated
AMR001,2024,8,25.35,0.35,saline,estimated
AMR001,2024,9,23.95,0.35,moderate,estimated
AMR001,2024,10,23.95,0.35,moderate,estimated
AMR001,2024,11,23.95,0.35,moderate,estimated
AMR001,2024,12,25.35,0.35,saline,estimated
AMR002,2019,1,22.0,0.0,moderate,estimated
AMR002,2019,2,22.0,0.0,moderate,estimated
AMR002,2019,3,22.0,0.0,moderate,estimated
AMR002,2019,4,23.6,0.0,moderate,estimated
AMR002,2019,5,23.6,0.0,moderate,estimated
AMR002,2019,6,23.6,0.0,moderate,estimated
AMR002,2019,7,22.0,0.0,moderate,estimated
AMR002,2019,8,22.0,0.0,moderate,estimated
AMR002,2019,9,20.6,0.0,moderate,estimated
AMR002,2019,10,20.6,0.0,moderate,estimated
AMR002,2019,11,20.6,0.0,moderate,estimated
AMR002,2019,12,22.0,0.0,moderate,estimated
AMR002,2020,1,22.35,0.35,moderate,estimated
AMR002,2020,2,22.35,0.35,moderate,estimated
AMR002,2020,3,22.35,0.35,moderate,estimated
AMR002,2020,4,23.95,0.35,moderate,estimated
AMR002,2020,5,23.95,0.35,moderate,estimated
AMR002,2020,6,23.95,0.35,moderate,estimated
AMR002,2020,7,22.35,0.35,moderate,estimated
AMR002,2020,8,22.35,0.35,moderate,estimated
AMR002,2020,9,20.95,0.35,moderate,estimated
AMR002,2020,10,20.95,0.35,moderate,estimated
AMR002,2020,11,20.95,0.35,moderate,estimated
AMR002,2020,12,22.35,0.35,moderate,estimated
AMR002,2021,1,22.7,0.35,moderate,estimated
AMR002,2021,2,22.7,0.35,moderate,estimated
AMR002,2021,3,22.7,0.35,moderate,estimated
AMR002,2021,4,24.3,0.35,moderate,estimated
AMR002,2021,5,24.3,0.35,moderate,estimated
AMR002,2021,6,24.3,0.35,moderate,estimated
AMR002,2021,7,22.7,0.35,moderate,estimated
AMR002,2021,8,22.7,0.35,moderate,estimated
AMR002,2021,9,21.3,0.35,moderate,estimated
AMR002,2021,10,21.3,0.35,moderate,estimated
AMR002,2021,11,21.3,0.35,moderate,estimated
AMR002,2021,12,22.7,0.35,moderate,estimated
AMR002,2022,1,23.05,0.35,moderate,estimated
AMR002,2022,2,23.05,0.35,moderate,estimated
AMR002,2022,3,23.05,0.35,moderate,estimated
AMR002,2022,4,24.65,0.35,moderate,estimated
AMR002,2022,5,24.65,0.35,moderate,estimated
AMR002,2022,6,24.65,0.35,moderate,estimated
AMR002,2022,7,23.05,0.35,moderate,estimated
AMR002,2022,8,23.05,0.35,moderate,estimated
AMR002,2022,9,21.65,0.35,moderate,estimated
AMR002,2022,10,21.65,0.35,moderate,estimated
AMR002,2022,11,21.65,0.35,moderate,estimated
AMR002,2022,12,23.05,0.35,moderate,estimated
AMR002,2023,1,23.4,0.35,moderate,estimated
AMR002,2023,2,23.4,0.35,moderate,estimated
AMR002,2023,3,23.4,0.35,moderate,estimated
AMR002,2023,4,25.0,0.35,saline,estimated
AMR002,2023,5,25.0,0.35,saline,estimated
AMR002,2023,6,25.0,0.35,saline,estimated
AMR002,2023,7,23.4,0.35,moderate,estimated
AMR002,2023,8,23.4,0.35,moderate,estimated
AMR002,2023,9,22.0,0.35,moderate,estimated
AMR002,2023,10,22.0,0.35,moderate,estimated
AMR002,2023,11,22.0,0.35,moderate,estimated
AMR002,2023,12,23.4,0.35,moderate,estimated
AMR002,2024,1,23.75,0.35,moderate,estimated
AMR002,2024,2,23.75,0.35,moderate,estimated
AMR002,2024,3,23.75,0.35,moderate,estimated
AMR002,2024,4,25.35,0.35,saline,estimated
AMR002,2024,5,25.35,0.35,saline,estimated
AMR002,2024,6,25.35,0.35,saline,estimated
AMR002,2024,7,23.75,0.35,moderate,estimated
AMR002,2024,8,23.75,0.35,moderate,estimated
AMR002,2024,9,22.35,0.35,moderate,estimated
AMR002,2024,10,22.35,0.35,moderate,estimated
AMR002,2024,11,22.35,0.35,moderate,estimated
AMR002,2024,12,23.75,0.35,moderate,estimated
AMR003,2019,1,24.8,0.0,moderate,estimated
AMR003,2019,2,24.8,0.0,moderate,estimated
AMR003,2019,3,24.8,0.0,moderate,estimated
AMR003,2019,4,26.4,0.0,saline,estimated
AMR003,2019,5,26.4,0.0,saline,estimated
AMR003,2019,6,26.4,0.0,saline,estimated
AMR003,2019,7,24.8,0.0,moderate,estimated
AMR003,2019,8,24.8,0.0,moderate,estimated
AMR003,2019,9,23.4,0.0,moderate,estimated
AMR003,2019,10,23.4,0.0,moderate,estimated
AMR003,2019,11,23.4,0.0,moderate,estimated
AMR003,2019,12,24.8,0.0,moderate,estimated
AMR003,2020,1,25.15,0.35,saline,estimated
AMR003,2020,2,25.15,0.35,saline,estimated
AMR003,2020,3,25.15,0.35,saline,estimated
AMR003,2020,4,26.75,0.35,saline,estimated
AMR003,2020,5,26.75,0.35,saline,estimated
AMR003,2020,6,26.75,0.35,saline,estimated
AMR003,2020,7,25.15,0.35,saline,estimated
AMR003,2020,8,25.15,0.35,saline,estimated
AMR003,2020,9,23.75,0.35,moderate,estimated
AMR003,2020,10,23.75,0.35,moderate,estimated
AMR003,2020,11,23.75,0.35,moderate,estimated
AMR003,2020,12,25.15,0.35,saline,estimated
AMR003,2021,1,25.5,0.35,saline,estimated
AMR003,2021,2,25.5,0.35,saline,estimated
AMR003,2021,3,25.5,0.35,saline,estimated
AMR003,2021,4,27.1,0.35,saline,estimated
AMR003,2021,5,27.1,0.35,saline,estimated
AMR003,2021,6,27.1,0.35,saline,estimated
AMR003,2021,7,25.5,0.35,saline,estimated
AMR003,2021,8,25.5,0.35,saline,estimated
AMR003,2021,9,24.1,0.35,moderate,estimated
AMR003,2021,10,24.1,0.35,moderate,estimated
AMR003,2021,11,24.1,0.35,moderate,estimated
AMR003,2021,12,25.5,0.35,saline,estimated
AMR003,2022,1,25.85,0.35,saline,estimated
AMR003,2022,2,25.85,0.35,saline,estimated
AMR003,2022,3,25.85,0.35,saline,estimated
AMR003,2022,4,27.45,0.35,saline,estimated
AMR003,2022,5,27.45,0.35,saline,estimated
AMR003,2022,6,27.45,0.35,saline,estimated
AMR003,2022,7,25.85,0.35,saline,estimated
AMR003,2022,8,25.85,0.35,saline,estimated
AMR003,2022,9,24.45,0.35,moderate,estimated
AMR003,2022,10,24.45,0.35,moderate,estimated
AMR003,2022,11,24.45,0.35,moderate,estimated
AMR003,2022,12,25.85,0.35,saline,estimated
AMR003,2023,1,26.2,0.35,saline,estimated
AMR003,2023,2,26.2,0.35,saline,estimated
AMR003,2023,3,26.2,0.35,saline,estimated
AMR003,2023,4,27.8,0.35,saline,estimated
AMR003,2023,5,27.8,0.35,saline,estimated
AMR003,2023,6,27.8,0.35,saline,estimated
AMR003,2023,7,26.2,0.35,saline,estimated
AMR003,2023,8,26.2,0.35,saline,estimated
AMR003,2023,9,24.8,0.35,moderate,estimated
AMR003,2023,10,24.8,0.35,moderate,estimated
AMR003,2023,11,24.8,0.35,moderate,estimated
AMR003,2023,12,26.2,0.35,saline,estimated
AMR003,2024,1,26.55,0.35,saline,estimated
AMR003,2024,2,26.55,0.35,saline,estimated
AMR003,2024,3,26.55,0.35,saline,estimated
AMR003,2024,4,28.15,0.35,saline,estimated
AMR003,2024,5,28.15,0.35,saline,estimated
AMR003,2024,6,28.15,0.35,saline,estimated
AMR003,2024,7,26.55,0.35,saline,estimated
AMR003,2024,8,26.55,0.35,saline,estimated
AMR003,2024,9,25.15,0.35,saline,estimated
AMR003,2024,10,25.15,0.35,saline,estimated
AMR003,2024,11,25.15,0.35,saline,estimated
AMR003,2024,12,26.55,0.35,saline,estimated
AMR004,2019,1,22.7,0.0,moderate,estimated
AMR004,2019,2,22.7,0.0,moderate,estimated
AMR004,2019,3,22.7,0.0,moderate,estimated
AMR004,2019,4,24.3,0.0,moderate,estimated
AMR004,2019,5,24.3,0.0,moderate,estimated
AMR004,2019,6,24.3,0.0,moderate,estimated
AMR004,2019,7,22.7,0.0,moderate,estimated
AMR004,2019,8,22.7,0.0,moderate,estimated
AMR004,2019,9,21.3,0.0,moderate,estimated
AMR004,2019,10,21.3,0.0,moderate,estimated
AMR004,2019,11,21.3,0.0,moderate,estimated
AMR004,2019,12,22.7,0.0,moderate,estimated
AMR004,2020,1,23.05,0.35,moderate,estimated
AMR004,2020,2,23.05,0.35,moderate,estimated
AMR004,2020,3,23.05,0.35,moderate,estimated
AMR004,2020,4,24.65,0.35,moderate,estimated
AMR004,2020,5,24.65,0.35,moderate,estimated
AMR004,2020,6,24.65,0.35,moderate,estimated
AMR004,2020,7,23.05,0.35,moderate,estimated
AMR004,2020,8,23.05,0.35,moderate,estimated
AMR004,2020,9,21.65,0.35,moderate,estimated
AMR004,2020,10,21.65,0.35,moderate,estimated
AMR004,2020,11,21.65,0.35,moderate,estimated
AMR004,2020,12,23.05,0.35,moderate,estimated
AMR004,2021,1,23.4,0.35,moderate,estimated
AMR004,2021,2,23.4,0.35,moderate,estimated
AMR004,2021,3,23.4,0.35,moderate,estimated
AMR004,2021,4,25.0,0.35,saline,estimated
AMR004,2021,5,25.0,0.35,saline,estimated
AMR004,2021,6,25.0,0.35,saline,estimated
AMR004,2021,7,23.4,0.35,moderate,estimated
AMR004,2021,8,23.4,0.35,moderate,estimated
AMR004,2021,9,22.0,0.35,moderate,estimated
AMR004,2021,10,22.0,0.35,moderate,estimated
AMR004,2021,11,22.0,0.35,moderate,estimated
AMR004,2021,12,23.4,0.35,moderate,estimated
AMR004,2022,1,23.75,0.35,moderate,estimated
AMR004,2022,2,23.75,0.35,moderate,estimated
AMR004,2022,3,23.75,0.35,moderate,estimated
AMR004,2022,4,25.35,0.35,saline,estimated
AMR004,2022,5,25.35,0.35,saline,estimated
AMR004,2022,6,25.35,0.35,saline,estimated
AMR004,2022,7,23.75,0.35,moderate,estimated
AMR004,2022,8,23.75,0.35,moderate,estimated
AMR004,2022,9,22.35,0.35,moderate,estimated
AMR004,2022,10,22.35,0.35,moderate,estimated
AMR004,2022,11,22.35,0.35,moderate,estimated
AMR004,2022,12,23.75,0.35,moderate,estimated
AMR004,2023,1,24.1,0.35,moderate,estimated
AMR004,2023,2,24.1,0.35,moderate,estimated
AMR004,2023,3,24.1,0.35,moderate,estimated
AMR004,2023,4,25.7,0.35,saline,estimated
AMR004,2023,5,25.7,0.35,saline,estimated
AMR004,2023,6,25.7,0.35,saline,estimated
AMR004,2023,7,24.1,0.35,moderate,estimated
AMR004,2023,8,24.1,0.35,moderate,estimated
AMR004,2023,9,22.7,0.35,moderate,estimated
AMR004,2023,10,22.7,0.35,moderate,estimated
AMR004,2023,11,22.7,0.35,moderate,estimated
AMR004,2023,12,24.1,0.35,moderate,estimated
AMR004,2024,1,24.45,0.35,moderate,estimated
AMR004,2024,2,24.45,0.35,moderate,estimated
AMR004,2024,3,24.45,0.35,moderate,estimated
AMR004,2024,4,26.05,0.35,saline,estimated
AMR004,2024,5,26.05,0.35,saline,estimated
AMR004,2024,6,26.05,0.35,saline,estimated
AMR004,2024,7,24.45,0.35,moderate,estimated
AMR004,2024,8,24.45,0.35,moderate,estimated
AMR004,2024,9,23.05,0.35,moderate,estimated
AMR004,2024,10,23.05,0.35,moderate,estimated
AMR004,2024,11,23.05,0.35,moderate,estimated
AMR004,2024,12,24.45,0.35,moderate,estimated
AMR005,2019,1,20.4,0.0,moderate,estimated
AMR005,2019,2,20.4,0.0,moderate,estimated
AMR005,2019,3,20.4,0.0,moderate,estimated
AMR005,2019,4,22.0,0.0,moderate,estimated
AMR005,2019,5,22.0,0.0,moderate,estimated
AMR005,2019,6,22.0,0.0,moderate,estimated
AMR005,2019,7,20.4,0.0,moderate,estimated
AMR005,2019,8,20.4,0.0,moderate,estimated
AMR005,2019,9,19.0,0.0,moderate,estimated
AMR005,2019,10,19.0,0.0,moderate,estimated
AMR005,2019,11,19.0,0.0,moderate,estimated
AMR005,2019,12,20.4,0.0,moderate,estimated
AMR005,2020,1,20.75,0.35,moderate,estimated
AMR005,2020,2,20.75,0.35,moderate,estimated
AMR005,2020,3,20.75,0.35,moderate,estimated
AMR005,2020,4,22.35,0.35,moderate,estimated
AMR005,2020,5,22.35,0.35,moderate,estimated
AMR005,2020,6,22.35,0.35,moderate,estimated
AMR005,2020,7,20.75,0.35,moderate,estimated
AMR005,2020,8,20.75,0.35,moderate,estimated
AMR005,2020,9,19.35,0.35,moderate,estimated
AMR005,2020,10,19.35,0.35,moderate,estimated
AMR005,2020,11,19.35,0.35,moderate,estimated
AMR005,2020,12,20.75,0.35,moderate,estimated
AMR005,2021,1,21.1,0.35,moderate,estimated
AMR005,2021,2,21.1,0.35,moderate,estimated
AMR005,2021,3,21.1,0.35,moderate,estimated
AMR005,2021,4,22.7,0.35,moderate,estimated
AMR005,2021,5,22.7,0.35,moderate,estimated
AMR005,2021,6,22.7,0.35,moderate,estimated
AMR005,2021,7,21.1,0.35,moderate,estimated
AMR005,2021,8,21.1,0.35,moderate,estimated
AMR005,2021,9,19.7,0.35,moderate,estimated
AMR005,2021,10,19.7,0.35,moderate,estimated
AMR005,2021,11,19.7,0.35,moderate,estimated
AMR005,2021,12,21.1,0.35,moderate,estimated
AMR005,2022,1,21.45,0.35,moderate,estimated
AMR005,2022,2,21.45,0.35,moderate,estimated
AMR005,2022,3,21.45,0.35,moderate,estimated
AMR005,2022,4,23.05,0.35,moderate,estimated
AMR005,2022,5,23.05,0.35,moderate,estimated
AMR005,2022,6,23.05,0.35,moderate,estimated
AMR005,2022,7,21.45,0.35,moderate,estimated
AMR005,2022,8,21.45,0.35,moderate,estimated
AMR005,2022,9,20.05,0.35,moderate,estimated
AMR005,2022,10,20.05,0.35,moderate,estimated
AMR005,2022,11,20.05,0.35,moderate,estimated
AMR005,2022,12,21.45,0.35,moderate,estimated
AMR005,2023,1,21.8,0.35,moderate,estimated
AMR005,2023,2,21.8,0.35,moderate,estimated
AMR005,2023,3,21.8,0.35,moderate,estimated
AMR005,2023,4,23.4,0.35,moderate,estimated
AMR005,2023,5,23.4,0.35,moderate,estimated
AMR005,2023,6,23.4,0.35,moderate,estimated
AMR005,2023,7,21.8,0.35,moderate,estimated
AMR005,2023,8,21.8,0.35,moderate,estimated
AMR005,2023,9,20.4,0.35,moderate,estimated
AMR005,2023,10,20.4,0.35,moderate,estimated
AMR005,2023,11,20.4,0.35,moderate,estimated
AMR005,2023,12,21.8,0.35,moderate,estimated
AMR005,2024,1,22.15,0.35,moderate,estimated
AMR005,2024,2,22.15,0.35,moderate,estimated
AMR005,2024,3,22.15,0.35,moderate,estimated
AMR005,2024,4,23.75,0.35,moderate,estimated
AMR005,2024,5,23.75,0.35,moderate,estimated
AMR005,2024,6,23.75,0.35,moderate,estimated
AMR005,2024,7,22.15,0.35,moderate,estimated
AMR005,2024,8,22.15,0.35,moderate,estimated
AMR005,2024,9,20.75,0.35,moderate,estimated
AMR005,2024,10,20.75,0.35,moderate,estimated
AMR005,2024,11,20.75,0.35,moderate,estimated
AMR005,2024,12,22.15,0.35,moderate,estimated
AMR006,2019,1,24.0,0.0,moderate,estimated
AMR006,2019,2,24.0,0.0,moderate,estimated
AMR006,2019,3,24.0,0.0,moderate,estimated
AMR006,2019,4,25.6,0.0,saline,estimated
AMR006,2019,5,25.6,0.0,saline,estimated
AMR006,2019,6,25.6,0.0,saline,estimated
AMR006,2019,7,24.0,0.0,moderate,estimated
AMR006,2019,8,24.0,0.0,moderate,estimated
AMR006,2019,9,22.6,0.0,moderate,estimated
AMR006,2019,10,22.6,0.0,moderate,estimated
AMR006,2019,11,22.6,0.0,moderate,estimated
AMR006,2019,12,24.0,0.0,moderate,estimated
AMR006,2020,1,24.35,0.35,moderate,estimated
AMR006,2020,2,24.35,0.35,moderate,estimated
AMR006,2020,3,24.35,0.35,moderate,estimated
AMR006,2020,4,25.95,0.35,saline,estimated
AMR006,2020,5,25.95,0.35,saline,estimated
AMR006,2020,6,25.95,0.35,saline,estimated
AMR006,2020,7,24.35,0.35,moderate,estimated
AMR006,2020,8,24.35,0.35,moderate,estimated
AMR006,2020,9,22.95,0.35,moderate,estimated
AMR006,2020,10,22.95,0.35,moderate,estimated
AMR006,2020,11,22.95,0.35,moderate,estimated
AMR006,2020,12,24.35,0.35,moderate,estimated
AMR006,2021,1,24.7,0.35,moderate,estimated
AMR006,2021,2,24.7,0.35,moderate,estimated
AMR006,2021,3,24.7,0.35,moderate,estimated
AMR006,2021,4,26.3,0.35,saline,estimated
AMR006,2021,5,26.3,0.35,saline,estimated
AMR006,2021,6,26.3,0.35,saline,estimated
AMR006,2021,7,24.7,0.35,moderate,estimated
AMR006,2021,8,24.7,0.35,moderate,estimated
AMR006,2021,9,23.3,0.35,moderate,estimated
AMR006,2021,10,23.3,0.35,moderate,estimated
AMR006,2021,11,23.3,0.35,moderate,estimated
AMR006,2021,12,24.7,0.35,moderate,estimated
AMR006,2022,1,25.05,0.35,saline,estimated
AMR006,2022,2,25.05,0.35,saline,estimated
AMR006,2022,3,25.05,0.35,saline,estimated
AMR006,2022,4,26.65,0.35,saline,estimated
AMR006,2022,5,26.65,0.35,saline,estimated
AMR006,2022,6,26.65,0.35,saline,estimated
AMR006,2022,7,25.05,0.35,saline,estimated
AMR006,2022,8,25.05,0.35,saline,estimated
AMR006,2022,9,23.65,0.35,moderate,estimated
AMR006,2022,10,23.65,0.35,moderate,estimated
AMR006,2022,11,23.65,0.35,moderate,estimated
AMR006,2022,12,25.05,0.35,saline,estimated
AMR006,2023,1,25.4,0.35,saline,estimated
AMR006,2023,2,25.4,0.35,saline,estimated
AMR006,2023,3,25.4,0.35,saline,estimated
AMR006,2023,4,27.0,0.35,saline,estimated
AMR006,2023,5,27.0,0.35,saline,estimated
AMR006,2023,6,27.0,0.35,saline,estimated
AMR006,2023,7,25.4,0.35,saline,estimated
AMR006,2023,8,25.4,0.35,saline,estimated
AMR006,2023,9,24.0,0.35,moderate,estimated
AMR006,2023,10,24.0,0.35,moderate,estimated
AMR006,2023,11,24.0,0.35,moderate,estimated
AMR006,2023,12,25.4,0.35,saline,estimated
AMR006,2024,1,25.75,0.35,saline,estimated
AMR006,2024,2,25.75,0.35,saline,estimated
AMR006,2024,3,25.75,0.35,saline,estimated
AMR006,2024,4,27.35,0.35,saline,estimated
AMR006,2024,5,27.35,0.35,saline,estimated
AMR006,2024,6,27.35,0.35,saline,estimated
AMR006,2024,7,25.75,0.35,saline,estimated
AMR006,2024,8,25.75,0.35,saline,estimated
AMR006,2024,9,24.35,0.35,moderate,estimated
AMR006,2024,10,24.35,0.35,moderate,estimated
AMR006,2024,11,24.35,0.35,moderate,estimated
AMR006,2024,12,25.75,0.35,saline,estimated
AMR007,2019,1,21.2,0.0,moderate,estimated
AMR007,2019,2,21.2,0.0,moderate,estimated
AMR007,2019,3,21.2,0.0,moderate,estimated
AMR007,2019,4,22.8,0.0,moderate,estimated
AMR007,2019,5,22.8,0.0,moderate,estimated
AMR007,2019,6,22.8,0.0,moderate,estimated
AMR007,2019,7,21.2,0.0,moderate,estimated
AMR007,2019,8,21.2,0.0,moderate,estimated
AMR007,2019,9,19.8,0.0,moderate,estimated
AMR007,2019,10,19.8,0.0,moderate,estimated
AMR007,2019,11,19.8,0.0,moderate,estimated
AMR007,2019,12,21.2,0.0,moderate,estimated
AMR007,2020,1,21.55,0.35,moderate,estimated
AMR007,2020,2,21.55,0.35,moderate,estimated
AMR007,2020,3,21.55,0.35,moderate,estimated
AMR007,2020,4,23.15,0.35,moderate,estimated
AMR007,2020,5,23.15,0.35,moderate,estimated
AMR007,2020,6,23.15,0.35,moderate,estimated
AMR007,2020,7,21.55,0.35,moderate,estimated
AMR007,2020,8,21.55,0.35,moderate,estimated
AMR007,2020,9,20.15,0.35,moderate,estimated
AMR007,2020,10,20.15,0.35,moderate,estimated
AMR007,2020,11,20.15,0.35,moderate,estimated
AMR007,2020,12,21.55,0.35,moderate,estimated
AMR007,2021,1,21.9,0.35,moderate,estimated
AMR007,2021,2,21.9,0.35,moderate,estimated
AMR007,2021,3,21.9,0.35,moderate,estimated
AMR007,2021,4,23.5,0.35,moderate,estimated
AMR007,2021,5,23.5,0.35,moderate,estimated
AMR007,2021,6,23.5,0.35,moderate,estimated
AMR007,2021,7,21.9,0.35,moderate,estimated
AMR007,2021,8,21.9,0.35,moderate,estimated
AMR007,2021,9,20.5,0.35,moderate,estimated
AMR007,2021,10,20.5,0.35,moderate,estimated
AMR007,2021,11,20.5,0.35,moderate,estimated
AMR007,2021,12,21.9,0.35,moderate,estimated
AMR007,2022,1,22.25,0.35,moderate,estimated
AMR007,2022,2,22.25,0.35,moderate,estimated
AMR007,2022,3,22.25,0.35,moderate,estimated
AMR007,2022,4,23.85,0.35,moderate,estimated
AMR007,2022,5,23.85,0.35,moderate,estimated
AMR007,2022,6,23.85,0.35,moderate,estimated
AMR007,2022,7,22.25,0.35,moderate,estimated
AMR007,2022,8,22.25,0.35,moderate,estimated
AMR007,2022,9,20.85,0.35,moderate,estimated
AMR007,2022,10,20.85,0.35,moderate,estimated
AMR007,2022,11,20.85,0.35,moderate,estimated
AMR007,2022,12,22.25,0.35,moderate,estimated
AMR007,2023,1,22.6,0.35,moderate,estimated
AMR007,2023,2,22.6,0.35,moderate,estimated
AMR007,2023,3,22.6,0.35,moderate,estimated
AMR007,2023,4,24.2,0.35,moderate,estimated
AMR007,2023,5,24.2,0.35,moderate,estimated
AMR007,2023,6,24.2,0.35,moderate,estimated
AMR007,2023,7,22.6,0.35,moderate,estimated
AMR007,2023,8,22.6,0.35,moderate,estimated
AMR007,2023,9,21.2,0.35,moderate,estimated
AMR007,2023,10,21.2,0.35,moderate,estimated
AMR007,2023,11,21.2,0.35,moderate,estimated
AMR007,2023,12,22.6,0.35,moderate,estimated
AMR007,2024,1,22.95,0.35,moderate,estimated
AMR007,2024,2,22.95,0.35,moderate,estimated
AMR007,2024,3,22.95,0.35,moderate,estimated
AMR007,2024,4,24.55,0.35,moderate,estimated
AMR007,2024,5,24.55,0.35,moderate,estimated
AMR007,2024,6,24.55,0.35,moderate,estimated
AMR007,2024,7,22.95,0.35,moderate,estimated
AMR007,2024,8,22.95,0.35,moderate,estimated
AMR007,2024,9,21.55,0.35,moderate,estimated
AMR007,2024,10,21.55,0.35,moderate,estimated
AMR007,2024,11,21.55,0.35,moderate,estimated
AMR007,2024,12,22.95,0.35,moderate,estimated
AMR008,2019,1,25.5,0.0,saline,estimated
AMR008,2019,2,25.5,0.0,saline,estimated
AMR008,2019,3,25.5,0.0,saline,estimated
AMR008,2019,4,27.1,0.0,saline,estimated
AMR008,2019,5,27.1,0.0,saline,estimated
AMR008,2019,6,27.1,0.0,saline,estimated
AMR008,2019,7,25.5,0.0,saline,estimated
AMR008,2019,8,25.5,0.0,saline,estimated
AMR008,2019,9,24.1,0.0,moderate,estimated
AMR008,2019,10,24.1,0.0,moderate,estimated
AMR008,2019,11,24.1,0.0,moderate,estimated
AMR008,2019,12,25.5,0.0,saline,estimated
AMR008,2020,1,25.85,0.35,saline,estimated
AMR008,2020,2,25.85,0.35,saline,estimated
AMR008,2020,3,25.85,0.35,saline,estimated
AMR008,2020,4,27.45,0.35,saline,estimated
AMR008,2020,5,27.45,0.35,saline,estimated
AMR008,2020,6,27.45,0.35,saline,estimated
AMR008,2020,7,25.85,0.35,saline,estimated
AMR008,2020,8,25.85,0.35,saline,estimated
AMR008,2020,9,24.45,0.35,moderate,estimated
AMR008,2020,10,24.45,0.35,moderate,estimated
AMR008,2020,11,24.45,0.35,moderate,estimated
AMR008,2020,12,25.85,0.35,saline,estimated
AMR008,2021,1,26.2,0.35,saline,estimated
AMR008,2021,2,26.2,0.35,saline,estimated
AMR008,2021,3,26.2,0.35,saline,estimated
AMR008,2021,4,27.8,0.35,saline,estimated
AMR008,2021,5,27.8,0.35,saline,estimated
AMR008,2021,6,27.8,0.35,saline,estimated
AMR008,2021,7,26.2,0.35,saline,estimated
AMR008,2021,8,26.2,0.35,saline,estimated
AMR008,2021,9,24.8,0.35,moderate,estimated
AMR008,2021,10,24.8,0.35,moderate,estimated
AMR008,2021,11,24.8,0.35,moderate,estimated
AMR008,2021,12,26.2,0.35,saline,estimated
AMR008,2022,1,26.55,0.35,saline,estimated
AMR008,2022,2,26.55,0.35,saline,estimated
AMR008,2022,3,26.55,0.35,saline,estimated
AMR008,2022,4,28.15,0.35,saline,estimated
AMR008,2022,5,28.15,0.35,saline,estimated
AMR008,2022,6,28.15,0.35,saline,estimated
AMR008,2022,7,26.55,0.35,saline,estimated
AMR008,2022,8,26.55,0.35,saline,estimated
AMR008,2022,9,25.15,0.35,saline,estimated
AMR008,2022,10,25.15,0.35,saline,estimated
AMR008,2022,11,25.15,0.35,saline,estimated
AMR008,2022,12,26.55,0.35,saline,estimated
AMR008,2023,1,26.9,0.35,saline,estimated
AMR008,2023,2,26.9,0.35,saline,estimated
AMR008,2023,3,26.9,0.35,saline,estimated
AMR008,2023,4,28.5,0.35,saline,estimated
AMR008,2023,5,28.5,0.35,saline,estimated
AMR008,2023,6,28.5,0.35,saline,estimated
AMR008,2023,7,26.9,0.35,saline,estimated
AMR008,2023,8,26.9,0.35,saline,estimated
AMR008,2023,9,25.5,0.35,saline,estimated
AMR008,2023,10,25.5,0.35,saline,estimated
AMR008,2023,11,25.5,0.35,saline,estimated
AMR008,2023,12,26.9,0.35,saline,estimated
AMR008,2024,1,27.25,0.35,saline,estimated
